sample_id,source_bucket,source_artifact,dataset_id,query_type,language,expected_chart_family,query,image_path,existing_vlm_issue,existing_vlm_judgment,deterministic_evidence,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
vinl2vis_23482,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bn_gsr_mrch_cd_net_trade_in_goods_bop_current_us,explicit,vi,bar,"So sánh chỉ số net trade in goods (bop, current us$) ở các quốc gia, biến thể 21.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_23482.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,scatter,no,yes,yes,yes,yes,none,4,
vinl2vis_28111,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dt_tds_dppg_cd_debt_service_on_external_debt_public_and_publicly_guara,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_28111.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,pie,no,no,yes,yes,yes,none,4,
vinl2vis_24876,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dc_dac_ausl_cd_net_bilateral_aid_flows_from_dac_donors_australia_curre,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, australia (current us$) mẫu 15.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_24876.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,no,yes,none,5,
vinl2vis_30544,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_en_ghg_ch4_zg_ar5_methane_ch4_emissions_total_excluding_lulucf_change_,underspecified,vi,bar,Xếp hạng các nước theo chỉ số methane (ch4) emissions (total) excluding lulucf (% change from 1990).,/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_30544.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,no,yes,no,no,missing_legend,5,
vinl2vis_27071,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dt_nfl_prop_cd_ppg_other_private_creditors_nfl_current_us,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_27071.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,no,yes,yes,none,5,
vinl2vis_26031,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dt_dod_dppg_cd_external_debt_stocks_public_and_publicly_guaranteed_ppg,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_26031.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,yes,yes,yes,none,4,
vinl2vis_24396,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bx_pef_totl_cd_wd_portfolio_equity_net_inflows_bop_current_us,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số portfolio equity, net inflows (bop, current us$) mẫu 15.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_24396.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,yes,yes,none,5,
vinl2vis_05356,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_ag_prd_crop_xd_crop_production_index_2014_2016_100,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số crop production index (2014-2016 = 100) mẫu 15.,/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_05356.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,no,yes,yes,none,5,
vinl2vis_25196,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dc_dac_dnkl_cd_net_bilateral_aid_flows_from_dac_donors_denmark_current,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, denmark (current us$) mẫu 15.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_25196.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,scatter,no,no,yes,yes,yes,none,4,
vinl2vis_25557,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dc_dac_korl_cd_net_bilateral_aid_flows_from_dac_donors_korea_rep_curre,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, korea, rep. (current us$) ở các quốc gia, biến thể 16.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_25557.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,no,yes,no,wrong_chart_type,4,
vinl2vis_22681,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bi_wag_totl_pb_zs_wage_bill_as_a_percentage_of_public_expenditure,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số wage bill as a percentage of public expenditure mẫu 20.,/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_22681.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,yes,no,wrong_chart_type,4,
vinl2vis_27030,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dt_nfl_pngc_cd_png_commercial_banks_and_other_creditors_nfl_current_us,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_27030.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,no,yes,yes,yes,none,5,
vinl2vis_25642,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dc_dac_nldl_cd_net_bilateral_aid_flows_from_dac_donors_netherlands_cur,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, netherlands (current us$) ở các quốc gia, biến thể 21.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_25642.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,yes,yes,yes,none,4,
vinl2vis_25917,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dt_dod_dect_gn_zs_external_debt_stocks_of_gni,explicit,vi,bar,"So sánh chỉ số external debt stocks (% of gni) ở các quốc gia, biến thể 16.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_25917.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,bar,yes,yes,yes,yes,yes,none,4,
vinl2vis_24397,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bx_pef_totl_cd_wd_portfolio_equity_net_inflows_bop_current_us,explicit,vi,bar,"So sánh chỉ số portfolio equity, net inflows (bop, current us$) ở các quốc gia, biến thể 16.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_24397.png,none,"{""acceptable"": true, ""visible_chart_family"": ""bar"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,pie,no,yes,yes,yes,yes,none,4,
vinl2vis_24996,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_dc_dac_canl_cd_net_bilateral_aid_flows_from_dac_donors_canada_current_,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, canada (current us$) mẫu 15.",/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_24996.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,yes,yes,yes,yes,none,5,
vinl2vis_22636,supplemental_vlm_consensus_accepted,vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4,wbexp_asean_bi_wag_totl_gd_zs_wage_bill_as_a_percentage_of_gdp,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số wage bill as a percentage of gdp mẫu 15.,/Users/nguyenthevinh/Library/CloudStorage/GoogleDrive-vinhnt@tnu.edu.vn/My Drive/NL2Vis_GenAI_Research_2025_2026/benchmark/faithbench/results/vlm_audit_heldout860_qwen3_8b_auditfix_v4_n860_qwen3vl4b_promptv4/images/vinl2vis_22636.png,none,"{""acceptable"": true, ""visible_chart_family"": ""line"", ""major_issue"": ""none"", ""conservative_issue"": ""none""}",,line,yes,no,no,yes,yes,none,5,
